system:index,ADM2_NAME,.geo
8355,Cadaval,"{""type"":""MultiPoint"",""coordinates"":[]}"
8356,Cascais,"{""type"":""MultiPoint"",""coordinates"":[]}"
8357,Lisboa,"{""type"":""MultiPoint"",""coordinates"":[]}"
8358,Loures,"{""type"":""MultiPoint"",""coordinates"":[]}"
8359,Lourinha,"{""type"":""MultiPoint"",""coordinates"":[]}"
8360,Mafra,"{""type"":""MultiPoint"",""coordinates"":[]}"
8361,Odivelas,"{""type"":""MultiPoint"",""coordinates"":[]}"
8362,Sintra,"{""type"":""MultiPoint"",""coordinates"":[]}"
8363,Sobral De Monte Agraco,"{""type"":""MultiPoint"",""coordinates"":[]}"
8364,Torres Vedras,"{""type"":""MultiPoint"",""coordinates"":[]}"
8365,Vila Franca De Xira,"{""type"":""MultiPoint"",""coordinates"":[]}"
8366,Alter Do Chao,"{""type"":""MultiPoint"",""coordinates"":[]}"
8367,Arronches,"{""type"":""MultiPoint"",""coordinates"":[]}"
8368,Avis,"{""type"":""MultiPoint"",""coordinates"":[]}"
8369,Castelo De Vide,"{""type"":""MultiPoint"",""coordinates"":[]}"
8370,Elvas,"{""type"":""MultiPoint"",""coordinates"":[]}"
8371,Fronteira,"{""type"":""MultiPoint"",""coordinates"":[]}"
8372,Marvao,"{""type"":""MultiPoint"",""coordinates"":[]}"
8373,Monforte,"{""type"":""MultiPoint"",""coordinates"":[]}"
8374,Nisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
8375,Ponte De Sor,"{""type"":""MultiPoint"",""coordinates"":[]}"
8376,Sousel,"{""type"":""MultiPoint"",""coordinates"":[]}"
8377,Baiao,"{""type"":""MultiPoint"",""coordinates"":[]}"
8378,Felgueiras,"{""type"":""MultiPoint"",""coordinates"":[]}"
8379,Gondomar,"{""type"":""MultiPoint"",""coordinates"":[]}"
8380,Lousada,"{""type"":""MultiPoint"",""coordinates"":[]}"
8381,Maia,"{""type"":""MultiPoint"",""coordinates"":[]}"
8382,Marco De Canaveses,"{""type"":""MultiPoint"",""coordinates"":[]}"
8383,Matosinhos,"{""type"":""MultiPoint"",""coordinates"":[]}"
8384,Pacos De Ferreira,"{""type"":""MultiPoint"",""coordinates"":[]}"
8385,Paredes,"{""type"":""MultiPoint"",""coordinates"":[]}"
8386,Penafiel,"{""type"":""MultiPoint"",""coordinates"":[]}"
8387,Povoa De Varzim,"{""type"":""MultiPoint"",""coordinates"":[]}"
8388,Santo Tirso,"{""type"":""MultiPoint"",""coordinates"":[]}"
8389,Trofa,"{""type"":""MultiPoint"",""coordinates"":[]}"
8390,Valongo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8391,Vila Do Conde,"{""type"":""MultiPoint"",""coordinates"":[]}"
8392,Vila Nova De Gaia,"{""type"":""MultiPoint"",""coordinates"":[]}"
8393,Abrantes,"{""type"":""MultiPoint"",""coordinates"":[]}"
8394,Alcanena,"{""type"":""MultiPoint"",""coordinates"":[]}"
8395,Almeirim,"{""type"":""MultiPoint"",""coordinates"":[]}"
8396,Alpiarca,"{""type"":""MultiPoint"",""coordinates"":[]}"
8397,Benavente,"{""type"":""MultiPoint"",""coordinates"":[]}"
8398,Cartaxo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8399,Chamusca,"{""type"":""MultiPoint"",""coordinates"":[]}"
8400,Constancia,"{""type"":""MultiPoint"",""coordinates"":[]}"
8401,Coruche,"{""type"":""MultiPoint"",""coordinates"":[]}"
8402,Entroncamento,"{""type"":""MultiPoint"",""coordinates"":[]}"
8403,Ferreira Do Zezere,"{""type"":""MultiPoint"",""coordinates"":[]}"
8404,Golega,"{""type"":""MultiPoint"",""coordinates"":[]}"
8405,Macao,"{""type"":""MultiPoint"",""coordinates"":[]}"
8406,Ourem,"{""type"":""MultiPoint"",""coordinates"":[]}"
8407,Rio Maior,"{""type"":""MultiPoint"",""coordinates"":[]}"
8408,Salvaterra De Magos,"{""type"":""MultiPoint"",""coordinates"":[]}"
8409,Sardoal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8410,Tomar,"{""type"":""MultiPoint"",""coordinates"":[]}"
8411,Torres Novas,"{""type"":""MultiPoint"",""coordinates"":[]}"
8412,Vila Nova Da Barquinha,"{""type"":""MultiPoint"",""coordinates"":[]}"
8413,Alcacer Do Sal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8414,Alcochete,"{""type"":""MultiPoint"",""coordinates"":[]}"
8415,Almada,"{""type"":""MultiPoint"",""coordinates"":[]}"
8416,Barreiro,"{""type"":""MultiPoint"",""coordinates"":[]}"
8417,Grandola,"{""type"":""MultiPoint"",""coordinates"":[]}"
8418,Moita,"{""type"":""MultiPoint"",""coordinates"":[]}"
8419,Montijo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8420,Palmela,"{""type"":""MultiPoint"",""coordinates"":[]}"
8421,Santiago Do Cacem,"{""type"":""MultiPoint"",""coordinates"":[]}"
8422,Seixal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8423,Sesimbra,"{""type"":""MultiPoint"",""coordinates"":[]}"
8424,Setubal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8425,Sines,"{""type"":""MultiPoint"",""coordinates"":[]}"
8426,Arcos De Valdevez,"{""type"":""MultiPoint"",""coordinates"":[]}"
8427,Caminha,"{""type"":""MultiPoint"",""coordinates"":[]}"
8428,Melgaco,"{""type"":""MultiPoint"",""coordinates"":[]}"
8429,Moncao,"{""type"":""MultiPoint"",""coordinates"":[]}"
8430,Paredes De Coura,"{""type"":""MultiPoint"",""coordinates"":[]}"
8431,Ponte Da Barca,"{""type"":""MultiPoint"",""coordinates"":[]}"
8432,Ponte De Lima,"{""type"":""MultiPoint"",""coordinates"":[]}"
8433,Viana Do Castelo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8434,Vila Nova De Cerveira,"{""type"":""MultiPoint"",""coordinates"":[]}"
8435,Alijo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8436,Boticas,"{""type"":""MultiPoint"",""coordinates"":[]}"
8437,Chaves,"{""type"":""MultiPoint"",""coordinates"":[]}"
8438,Mesao Frio,"{""type"":""MultiPoint"",""coordinates"":[]}"
8439,Mondim De Basto,"{""type"":""MultiPoint"",""coordinates"":[]}"
8440,Montalegre,"{""type"":""MultiPoint"",""coordinates"":[]}"
8441,Murca,"{""type"":""MultiPoint"",""coordinates"":[]}"
8442,Peso Da Regua,"{""type"":""MultiPoint"",""coordinates"":[]}"
8443,Ribeira De Pena,"{""type"":""MultiPoint"",""coordinates"":[]}"
8444,Sabrosa,"{""type"":""MultiPoint"",""coordinates"":[]}"
8445,Santa Marta De Penaguiao,"{""type"":""MultiPoint"",""coordinates"":[]}"
8446,Valpacos,"{""type"":""MultiPoint"",""coordinates"":[]}"
8447,Vila Pouca De Aguiar,"{""type"":""MultiPoint"",""coordinates"":[]}"
8448,Vila Real,"{""type"":""MultiPoint"",""coordinates"":[]}"
8449,Armamar,"{""type"":""MultiPoint"",""coordinates"":[]}"
8450,Carregal Do Sal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8451,Castro Daire,"{""type"":""MultiPoint"",""coordinates"":[]}"
8452,Cinfaes,"{""type"":""MultiPoint"",""coordinates"":[]}"
8453,Lamego,"{""type"":""MultiPoint"",""coordinates"":[]}"
8454,Mangualde,"{""type"":""MultiPoint"",""coordinates"":[]}"
8455,Moimenta Da Beira,"{""type"":""MultiPoint"",""coordinates"":[]}"
8456,Mortagua,"{""type"":""MultiPoint"",""coordinates"":[]}"
8457,Nelas,"{""type"":""MultiPoint"",""coordinates"":[]}"
8458,Oliveira De Frades,"{""type"":""MultiPoint"",""coordinates"":[]}"
8459,Penalva Do Castelo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8460,Penedono,"{""type"":""MultiPoint"",""coordinates"":[]}"
8461,Santa Comba Dao,"{""type"":""MultiPoint"",""coordinates"":[]}"
8462,Sao Joao Da Pesqueira,"{""type"":""MultiPoint"",""coordinates"":[]}"
8463,Sao Pedro Do Sul,"{""type"":""MultiPoint"",""coordinates"":[]}"
8464,Satao,"{""type"":""MultiPoint"",""coordinates"":[]}"
8465,Sernancelhe,"{""type"":""MultiPoint"",""coordinates"":[]}"
8466,Tabuaco,"{""type"":""MultiPoint"",""coordinates"":[]}"
8467,Tarouca,"{""type"":""MultiPoint"",""coordinates"":[]}"
8468,Tondela,"{""type"":""MultiPoint"",""coordinates"":[]}"
8469,Vila Nova De Paiva,"{""type"":""MultiPoint"",""coordinates"":[]}"
8470,Viseu,"{""type"":""MultiPoint"",""coordinates"":[]}"
8471,Vouzela,"{""type"":""MultiPoint"",""coordinates"":[]}"
8472,Bugesera,"{""type"":""MultiPoint"",""coordinates"":[]}"
8473,Gatsibo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8474,Kayonza,"{""type"":""MultiPoint"",""coordinates"":[]}"
8475,Kirehe,"{""type"":""MultiPoint"",""coordinates"":[]}"
8476,Ngoma,"{""type"":""MultiPoint"",""coordinates"":[]}"
8477,Nyagatare,"{""type"":""MultiPoint"",""coordinates"":[]}"
8478,Rwamagana,"{""type"":""MultiPoint"",""coordinates"":[]}"
8479,Gasabo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8480,Kicukiro,"{""type"":""MultiPoint"",""coordinates"":[]}"
8481,Nyarugenge,"{""type"":""MultiPoint"",""coordinates"":[]}"
8482,Burera,"{""type"":""MultiPoint"",""coordinates"":[]}"
8483,Gakenke,"{""type"":""MultiPoint"",""coordinates"":[]}"
8484,Gicumbi,"{""type"":""MultiPoint"",""coordinates"":[]}"
8485,Musanze,"{""type"":""MultiPoint"",""coordinates"":[]}"
8486,Rulindo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8487,Huye,"{""type"":""MultiPoint"",""coordinates"":[]}"
8488,Kamonyi,"{""type"":""MultiPoint"",""coordinates"":[]}"
8489,Nyamagabe,"{""type"":""MultiPoint"",""coordinates"":[]}"
8490,Nyanza,"{""type"":""MultiPoint"",""coordinates"":[]}"
8491,Nyaruguru,"{""type"":""MultiPoint"",""coordinates"":[]}"
8492,Ruhango,"{""type"":""MultiPoint"",""coordinates"":[]}"
8493,Karongi,"{""type"":""MultiPoint"",""coordinates"":[]}"
8494,Ngororero,"{""type"":""MultiPoint"",""coordinates"":[]}"
8495,Nyabihu,"{""type"":""MultiPoint"",""coordinates"":[]}"
8496,Nyamasheke,"{""type"":""MultiPoint"",""coordinates"":[]}"
8497,Rubavu,"{""type"":""MultiPoint"",""coordinates"":[]}"
8498,Rusizi,"{""type"":""MultiPoint"",""coordinates"":[]}"
8499,Rutsiro,"{""type"":""MultiPoint"",""coordinates"":[]}"
8500,Mbacke,"{""type"":""MultiPoint"",""coordinates"":[]}"
8501,Linguere,"{""type"":""MultiPoint"",""coordinates"":[]}"
8502,Kanel,"{""type"":""MultiPoint"",""coordinates"":[]}"
8503,Ranerou,"{""type"":""MultiPoint"",""coordinates"":[]}"
8504,Dagana,"{""type"":""MultiPoint"",""coordinates"":[]}"
8505,Podor,"{""type"":""MultiPoint"",""coordinates"":[]}"
8506,Saint louis,"{""type"":""MultiPoint"",""coordinates"":[]}"
8507,Koungueul,"{""type"":""MultiPoint"",""coordinates"":[]}"
8508,Guinguineo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8509,Kedougou,"{""type"":""MultiPoint"",""coordinates"":[]}"
8510,Salemata,"{""type"":""MultiPoint"",""coordinates"":[]}"
8511,Saraya,"{""type"":""MultiPoint"",""coordinates"":[]}"
8512,Kolda,"{""type"":""MultiPoint"",""coordinates"":[]}"
8513,Medina yoro foula,"{""type"":""MultiPoint"",""coordinates"":[]}"
8514,Bounkiling,"{""type"":""MultiPoint"",""coordinates"":[]}"
8515,Goudomp,"{""type"":""MultiPoint"",""coordinates"":[]}"
8516,Sedhiou,"{""type"":""MultiPoint"",""coordinates"":[]}"
8517,Bakel,"{""type"":""MultiPoint"",""coordinates"":[]}"
8518,Goudiry,"{""type"":""MultiPoint"",""coordinates"":[]}"
8519,Koupentoum,"{""type"":""MultiPoint"",""coordinates"":[]}"
8520,Tambacounda,"{""type"":""MultiPoint"",""coordinates"":[]}"
8521,Birkilane,"{""type"":""MultiPoint"",""coordinates"":[]}"
8522,Kaffrine,"{""type"":""MultiPoint"",""coordinates"":[]}"
8523,Maleme hodar,"{""type"":""MultiPoint"",""coordinates"":[]}"
8524,Dakar,"{""type"":""MultiPoint"",""coordinates"":[]}"
8525,Gossas,"{""type"":""MultiPoint"",""coordinates"":[]}"
8526,Kaolack,"{""type"":""MultiPoint"",""coordinates"":[]}"
8527,Nioro du rip,"{""type"":""MultiPoint"",""coordinates"":[]}"
8528,Velingara,"{""type"":""MultiPoint"",""coordinates"":[]}"
8529,Rufisque,"{""type"":""MultiPoint"",""coordinates"":[]}"
8530,Mbour,"{""type"":""MultiPoint"",""coordinates"":[]}"
8531,Thies,"{""type"":""MultiPoint"",""coordinates"":[]}"
8532,Tivaoune,"{""type"":""MultiPoint"",""coordinates"":[]}"
8533,Bignona,"{""type"":""MultiPoint"",""coordinates"":[]}"
8534,Oussouye,"{""type"":""MultiPoint"",""coordinates"":[]}"
8535,Ziguinchor,"{""type"":""MultiPoint"",""coordinates"":[]}"
8536,Bambey,"{""type"":""MultiPoint"",""coordinates"":[]}"
8537,Diourbel,"{""type"":""MultiPoint"",""coordinates"":[]}"
8538,Fatick,"{""type"":""MultiPoint"",""coordinates"":[]}"
8539,Foundiougne,"{""type"":""MultiPoint"",""coordinates"":[]}"
8540,Kebemer,"{""type"":""MultiPoint"",""coordinates"":[]}"
8541,Louga,"{""type"":""MultiPoint"",""coordinates"":[]}"
8542,Western Area Rur,"{""type"":""MultiPoint"",""coordinates"":[]}"
8543,Western Area Urb,"{""type"":""MultiPoint"",""coordinates"":[]}"
8544,Kailahun,"{""type"":""MultiPoint"",""coordinates"":[]}"
8545,Kenema,"{""type"":""MultiPoint"",""coordinates"":[]}"
8546,Kono,"{""type"":""MultiPoint"",""coordinates"":[]}"
8547,Bombali,"{""type"":""MultiPoint"",""coordinates"":[]}"
8548,Kambia,"{""type"":""MultiPoint"",""coordinates"":[]}"
8549,Koinadugu,"{""type"":""MultiPoint"",""coordinates"":[]}"
8550,Port Loko,"{""type"":""MultiPoint"",""coordinates"":[]}"
8551,Tonkolili,"{""type"":""MultiPoint"",""coordinates"":[]}"
8552,Bo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8553,Bonthe,"{""type"":""MultiPoint"",""coordinates"":[]}"
8554,Moyamba,"{""type"":""MultiPoint"",""coordinates"":[]}"
8555,Pujehun,"{""type"":""MultiPoint"",""coordinates"":[]}"
8556,Baki,"{""type"":""MultiPoint"",""coordinates"":[]}"
8557,Borama,"{""type"":""MultiPoint"",""coordinates"":[]}"
8558,Lughaye,"{""type"":""MultiPoint"",""coordinates"":[]}"
8559,Zeylac,"{""type"":""MultiPoint"",""coordinates"":[]}"
8560,Ceel Barde,"{""type"":""MultiPoint"",""coordinates"":[]}"
8561,Rab Dhuure,"{""type"":""MultiPoint"",""coordinates"":[]}"
8562,Tayeeglow,"{""type"":""MultiPoint"",""coordinates"":[]}"
8563,Waajid,"{""type"":""MultiPoint"",""coordinates"":[]}"
8564,Xudur,"{""type"":""MultiPoint"",""coordinates"":[]}"
8565,Baydhaba,"{""type"":""MultiPoint"",""coordinates"":[]}"
8566,Buur Hakaba,"{""type"":""MultiPoint"",""coordinates"":[]}"
8567,Diinsoor,"{""type"":""MultiPoint"",""coordinates"":[]}"
8568,Qansax Dheere,"{""type"":""MultiPoint"",""coordinates"":[]}"
8569,Baardheere,"{""type"":""MultiPoint"",""coordinates"":[]}"
8570,Belet Xaawo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8571,Ceel Waaq,"{""type"":""MultiPoint"",""coordinates"":[]}"
8572,Doolow,"{""type"":""MultiPoint"",""coordinates"":[]}"
8573,Garbahaarey,"{""type"":""MultiPoint"",""coordinates"":[]}"
8574,Luuq,"{""type"":""MultiPoint"",""coordinates"":[]}"
8575,Belet Weyne,"{""type"":""MultiPoint"",""coordinates"":[]}"
8576,Bulo Burto,"{""type"":""MultiPoint"",""coordinates"":[]}"
8577,Afmadow,"{""type"":""MultiPoint"",""coordinates"":[]}"
8578,Badhaadhe,"{""type"":""MultiPoint"",""coordinates"":[]}"
8579,Jamaame,"{""type"":""MultiPoint"",""coordinates"":[]}"
8580,Kismaayo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8581,Afgooye,"{""type"":""MultiPoint"",""coordinates"":[]}"
8582,Baraawe,"{""type"":""MultiPoint"",""coordinates"":[]}"
8583,Kurtunwaarey,"{""type"":""MultiPoint"",""coordinates"":[]}"
8584,Qoryooley,"{""type"":""MultiPoint"",""coordinates"":[]}"
8585,Sablaale,"{""type"":""MultiPoint"",""coordinates"":[]}"
8586,Wanla Weyn,"{""type"":""MultiPoint"",""coordinates"":[]}"
8587,Bu'aale,"{""type"":""MultiPoint"",""coordinates"":[]}"
8588,Jilib,"{""type"":""MultiPoint"",""coordinates"":[]}"
8589,Saakow,"{""type"":""MultiPoint"",""coordinates"":[]}"
8590,Owdweyne,"{""type"":""MultiPoint"",""coordinates"":[]}"
8591,Sheikh,"{""type"":""MultiPoint"",""coordinates"":[]}"
8592,Berbera,"{""type"":""MultiPoint"",""coordinates"":[]}"
8593,Gebiley,"{""type"":""MultiPoint"",""coordinates"":[]}"
8594,Hargeysa,"{""type"":""MultiPoint"",""coordinates"":[]}"
8595,Almería,"{""type"":""MultiPoint"",""coordinates"":[]}"
8596,Cádiz,"{""type"":""MultiPoint"",""coordinates"":[]}"
8597,Córdoba,"{""type"":""MultiPoint"",""coordinates"":[]}"
8598,Granada,"{""type"":""MultiPoint"",""coordinates"":[]}"
8599,Huelva,"{""type"":""MultiPoint"",""coordinates"":[]}"
8600,Jaén,"{""type"":""MultiPoint"",""coordinates"":[]}"
8601,Málaga,"{""type"":""MultiPoint"",""coordinates"":[]}"
8602,Sevilla,"{""type"":""MultiPoint"",""coordinates"":[]}"
8603,Huesca,"{""type"":""MultiPoint"",""coordinates"":[]}"
8604,Teruel,"{""type"":""MultiPoint"",""coordinates"":[]}"
8605,Zaragoza,"{""type"":""MultiPoint"",""coordinates"":[]}"
8606,Las Palmas,"{""type"":""MultiPoint"",""coordinates"":[]}"
8607,Santa Cruz de Tenerife,"{""type"":""MultiPoint"",""coordinates"":[]}"
8608,Cantabria,"{""type"":""MultiPoint"",""coordinates"":[]}"
8609,Albacete,"{""type"":""MultiPoint"",""coordinates"":[]}"
8610,Ciudad Real,"{""type"":""MultiPoint"",""coordinates"":[]}"
8611,Cuenca,"{""type"":""MultiPoint"",""coordinates"":[]}"
8612,Guadalajara,"{""type"":""MultiPoint"",""coordinates"":[]}"
8613,Toledo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8614,Ávila,"{""type"":""MultiPoint"",""coordinates"":[]}"
8615,Burgos,"{""type"":""MultiPoint"",""coordinates"":[]}"
8616,León,"{""type"":""MultiPoint"",""coordinates"":[]}"
8617,Palencia,"{""type"":""MultiPoint"",""coordinates"":[]}"
8618,Salamanca,"{""type"":""MultiPoint"",""coordinates"":[]}"
8619,Segovia,"{""type"":""MultiPoint"",""coordinates"":[]}"
8620,Soria,"{""type"":""MultiPoint"",""coordinates"":[]}"
8621,Valladolid,"{""type"":""MultiPoint"",""coordinates"":[]}"
8622,Zamora,"{""type"":""MultiPoint"",""coordinates"":[]}"
8623,Girona,"{""type"":""MultiPoint"",""coordinates"":[]}"
8624,Lleida,"{""type"":""MultiPoint"",""coordinates"":[]}"
8625,Tarragona,"{""type"":""MultiPoint"",""coordinates"":[]}"
8626,Ceuta,"{""type"":""MultiPoint"",""coordinates"":[]}"
8627,Melilla,"{""type"":""MultiPoint"",""coordinates"":[]}"
8628,Madrid,"{""type"":""MultiPoint"",""coordinates"":[]}"
8629,Navarra,"{""type"":""MultiPoint"",""coordinates"":[]}"
8630,Alicante/Alacant,"{""type"":""MultiPoint"",""coordinates"":[]}"
8631,Castellón/Castelló,"{""type"":""MultiPoint"",""coordinates"":[]}"
8632,Valencia/València,"{""type"":""MultiPoint"",""coordinates"":[]}"
8633,Badajoz,"{""type"":""MultiPoint"",""coordinates"":[]}"
8634,Cáceres,"{""type"":""MultiPoint"",""coordinates"":[]}"
8635,A Coruña,"{""type"":""MultiPoint"",""coordinates"":[]}"
8636,Lugo,"{""type"":""MultiPoint"",""coordinates"":[]}"
8637,Ourense,"{""type"":""MultiPoint"",""coordinates"":[]}"
8638,Pontevedra,"{""type"":""MultiPoint"",""coordinates"":[]}"
8639,Illes Balears,"{""type"":""MultiPoint"",""coordinates"":[]}"
8640,La Rioja,"{""type"":""MultiPoint"",""coordinates"":[]}"
8641,Araba/Álava,"{""type"":""MultiPoint"",""coordinates"":[]}"
8642,Bizkaia,"{""type"":""MultiPoint"",""coordinates"":[]}"
8643,Gipuzkoa,"{""type"":""MultiPoint"",""coordinates"":[]}"
8644,Asturias,"{""type"":""MultiPoint"",""coordinates"":[]}"
8645,Murcia,"{""type"":""MultiPoint"",""coordinates"":[]}"
8646,Al_Fiq,"{""type"":""MultiPoint"",""coordinates"":[]}"
8647,Al_Qunaytirah,"{""type"":""MultiPoint"",""coordinates"":[]}"
8648,A'zaz,"{""type"":""MultiPoint"",""coordinates"":[]}"
8649,Afrin,"{""type"":""MultiPoint"",""coordinates"":[]}"
8650,Ain_Al_Arab,"{""type"":""MultiPoint"",""coordinates"":[]}"
8651,Al_Bab,"{""type"":""MultiPoint"",""coordinates"":[]}"
8652,As_Safira,"{""type"":""MultiPoint"",""coordinates"":[]}"
8653,Jarablus,"{""type"":""MultiPoint"",""coordinates"":[]}"
8654,Jebel_Saman,"{""type"":""MultiPoint"",""coordinates"":[]}"
8655,Menbij,"{""type"":""MultiPoint"",""coordinates"":[]}"
8656,As_Suwayda,"{""type"":""MultiPoint"",""coordinates"":[]}"
8657,Salkhad,"{""type"":""MultiPoint"",""coordinates"":[]}"
8658,Shahba,"{""type"":""MultiPoint"",""coordinates"":[]}"
8659,City_Damascus,"{""type"":""MultiPoint"",""coordinates"":[]}"
8660,Al_Ghutta,"{""type"":""MultiPoint"",""coordinates"":[]}"
8661,Al_Qutayfah,"{""type"":""MultiPoint"",""coordinates"":[]}"
8662,An_Nabk,"{""type"":""MultiPoint"",""coordinates"":[]}"
8663,At_Tall,"{""type"":""MultiPoint"",""coordinates"":[]}"
8664,Az_Zabdani,"{""type"":""MultiPoint"",""coordinates"":[]}"
8665,Center,"{""type"":""MultiPoint"",""coordinates"":[]}"
8666,Darayya,"{""type"":""MultiPoint"",""coordinates"":[]}"
8667,Darayya/Center,"{""type"":""MultiPoint"",""coordinates"":[]}"
8668,Duma,"{""type"":""MultiPoint"",""coordinates"":[]}"
8669,Qatana,"{""type"":""MultiPoint"",""coordinates"":[]}"
8670,Yabrud,"{""type"":""MultiPoint"",""coordinates"":[]}"
8671,As_Sanamayn,"{""type"":""MultiPoint"",""coordinates"":[]}"
8672,Dara,"{""type"":""MultiPoint"",""coordinates"":[]}"
8673,Izra',"{""type"":""MultiPoint"",""coordinates"":[]}"
8674,Abu_Kamal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8675,Al_Mayadin,"{""type"":""MultiPoint"",""coordinates"":[]}"
8676,Dayr_Az_Zor,"{""type"":""MultiPoint"",""coordinates"":[]}"
8677,Al_Ghab,"{""type"":""MultiPoint"",""coordinates"":[]}"
8678,Al_Sqalbieh,"{""type"":""MultiPoint"",""coordinates"":[]}"
8679,As_Salamiyeh,"{""type"":""MultiPoint"",""coordinates"":[]}"
8680,Hama,"{""type"":""MultiPoint"",""coordinates"":[]}"
8681,Masyaf,"{""type"":""MultiPoint"",""coordinates"":[]}"
8682,Mesiaf,"{""type"":""MultiPoint"",""coordinates"":[]}"
8683,Muhradah,"{""type"":""MultiPoint"",""coordinates"":[]}"
8684,Al_Malika,"{""type"":""MultiPoint"",""coordinates"":[]}"
8685,Hassakeh,"{""type"":""MultiPoint"",""coordinates"":[]}"
8686,Quamishli,"{""type"":""MultiPoint"",""coordinates"":[]}"
8687,Ras_Al_Ain,"{""type"":""MultiPoint"",""coordinates"":[]}"
8688,Al_Maghrim,"{""type"":""MultiPoint"",""coordinates"":[]}"
8689,Al_Quasir,"{""type"":""MultiPoint"",""coordinates"":[]}"
8690,Ar_Rastan,"{""type"":""MultiPoint"",""coordinates"":[]}"
8691,Homs,"{""type"":""MultiPoint"",""coordinates"":[]}"
8692,Tadmor,"{""type"":""MultiPoint"",""coordinates"":[]}"
8693,Tall_Kalakh,"{""type"":""MultiPoint"",""coordinates"":[]}"
8694,Al_Jisr_Ash_Shu,"{""type"":""MultiPoint"",""coordinates"":[]}"
8695,Al_Ma'ra,"{""type"":""MultiPoint"",""coordinates"":[]}"
8696,Ariha,"{""type"":""MultiPoint"",""coordinates"":[]}"
8697,Harim,"{""type"":""MultiPoint"",""coordinates"":[]}"
8698,Idleb,"{""type"":""MultiPoint"",""coordinates"":[]}"
8699,Al_Hafa,"{""type"":""MultiPoint"",""coordinates"":[]}"
8700,Al_Qardaha,"{""type"":""MultiPoint"",""coordinates"":[]}"
8701,Jablah,"{""type"":""MultiPoint"",""coordinates"":[]}"
8702,Lattakia,"{""type"":""MultiPoint"",""coordinates"":[]}"
8703,Raqqa,"{""type"":""MultiPoint"",""coordinates"":[]}"
8704,Tabqat,"{""type"":""MultiPoint"",""coordinates"":[]}"
